06.07.1950,17.91,17.91,17.91,17.91,15700
07.07.1950,17.67,17.67,17.67,17.67,18700
10.07.1950,17.59,17.59,17.59,17.59,19600
11.07.1950,17.32,17.32,17.32,17.32,32500
12.07.1950,16.87,16.87,16.87,16.87,32000
13.07.1950,16.69,16.69,16.69,16.69,26600
14.07.1950,16.87,16.87,16.87,16.87,19000
17.07.1950,16.68,16.68,16.68,16.68,15200
18.07.1950,17.06,17.06,17.06,17.06,18200
19.07.1950,17.36,17.36,17.36,17.36,24300
20.07.1950,17.61,17.61,17.61,17.61,31600
21.07.1950,17.59,17.59,17.59,17.59,28100
24.07.1950,17.48,17.48,17.48,17.48,23000
25.07.1950,17.23,17.23,17.23,17.23,27700
26.07.1950,17.27,17.27,17.27,17.27,24600
27.07.1950,17.50,17.50,17.50,17.50,23000
28.07.1950,17.69,17.69,17.69,17.69,20500
31.07.1950,17.84,17.84,17.84,17.84,15900
01.08.1950,18.02,18.02,18.02,18.02,19700
02.08.1950,17.95,17.95,17.95,17.95,19800
03.08.1950,17.99,17.99,17.99,17.99,16600
04.08.1950,18.14,18.14,18.14,18.14,16000
07.08.1950,18.41,18.41,18.41,18.41,18500
08.08.1950,18.46,18.46,18.46,18.46,21800
09.08.1950,18.61,18.61,18.61,18.61,17600
10.08.1950,18.48,18.48,18.48,18.48,18700
11.08.1950,18.28,18.28,18.28,18.28,16800
14.08.1950,18.29,18.29,18.29,18.29,12800
15.08.1950,18.32,18.32,18.32,18.32,13300
16.08.1950,18.34,18.34,18.34,18.34,17700
17.08.1950,18.54,18.54,18.54,18.54,21700
18.08.1950,18.68,18.68,18.68,18.68,17800
21.08.1950,18.70,18.70,18.70,18.70,18400
22.08.1950,18.68,18.68,18.68,18.68,15500
23.08.1950,18.82,18.82,18.82,18.82,15800
24.08.1950,18.79,18.79,18.79,18.79,16200
25.08.1950,18.54,18.54,18.54,18.54,16100
28.08.1950,18.53,18.53,18.53,18.53,13000
29.08.1950,18.54,18.54,18.54,18.54,18900
30.08.1950,18.43,18.43,18.43,18.43,14900
31.08.1950,18.42,18.42,18.42,18.42,11400
01.09.1950,18.55,18.55,18.55,18.55,12900
05.09.1950,18.68,18.68,18.68,18.68,12500
06.09.1950,18.54,18.54,18.54,18.54,13000
07.09.1950,18.59,18.59,18.59,18.59,13400
08.09.1950,18.75,18.75,18.75,18.75,19600
11.09.1950,18.61,18.61,18.61,18.61,18600
12.09.1950,18.87,18.87,18.87,18.87,16800
13.09.1950,19.09,19.09,19.09,19.09,26000
14.09.1950,19.18,19.18,19.18,19.18,23500
15.09.1950,19.29,19.29,19.29,19.29,24100
18.09.1950,19.37,19.37,19.37,19.37,20400
19.09.1950,19.31,19.31,19.31,19.31,15900
20.09.1950,19.21,19.21,19.21,19.21,21000
21.09.1950,19.37,19.37,19.37,19.37,16500
22.09.1950,19.44,19.44,19.44,19.44,25100
25.09.1950,19.42,19.42,19.42,19.42,20200
26.09.1950,19.14,19.14,19.14,19.14,22800
27.09.1950,19.41,19.41,19.41,19.41,23600
28.09.1950,19.42,19.42,19.42,19.42,22000
29.09.1950,19.45,19.45,19.45,19.45,18000
02.10.1950,19.69,19.69,19.69,19.69,22000
03.10.1950,19.66,19.66,19.66,19.66,24800
04.10.1950,20.00,20.00,20.00,20.00,29200
05.10.1950,19.89,19.89,19.89,19.89,24900
06.10.1950,20.12,20.12,20.12,20.12,23600
09.10.1950,20.00,20.00,20.00,20.00,23300
10.10.1950,19.78,19.78,19.78,19.78,18700
11.10.1950,19.86,19.86,19.86,19.86,22000
13.10.1950,19.85,19.85,19.85,19.85,20300
16.10.1950,19.71,19.71,19.71,19.71,16300
17.10.1950,19.89,19.89,19.89,19.89,20100
18.10.1950,20.01,20.01,20.01,20.01,24100
19.10.1950,20.02,20.02,20.02,20.02,22500
20.10.1950,19.96,19.96,19.96,19.96,18400
23.10.1950,19.96,19.96,19.96,19.96,18500
24.10.1950,20.08,20.08,20.08,20.08,17900
25.10.1950,20.05,20.05,20.05,20.05,19300
26.10.1950,19.61,19.61,19.61,19.61,30000
27.10.1950,19.77,19.77,19.77,19.77,18000
30.10.1950,19.61,19.61,19.61,19.61,17900
31.10.1950,19.53,19.53,19.53,19.53,20100
01.11.1950,19.56,19.56,19.56,19.56,17800
02.11.1950,19.73,19.73,19.73,19.73,15800
03.11.1950,19.85,19.85,19.85,19.85,15600
06.11.1950,19.36,19.36,19.36,19.36,25800
08.11.1950,19.56,19.56,19.56,19.56,18500
09.11.1950,19.79,19.79,19.79,19.79,17600
10.11.1950,19.94,19.94,19.94,19.94,16400
13.11.1950,20.01,20.01,20.01,20.01,16300
14.11.1950,19.86,19.86,19.86,19.86,17800
15.11.1950,19.82,19.82,19.82,19.82,16200
16.11.1950,19.72,19.72,19.72,19.72,17600
17.11.1950,19.86,19.86,19.86,19.86,21300
20.11.1950,19.93,19.93,19.93,19.93,22500
21.11.1950,19.88,19.88,19.88,19.88,20100
22.11.1950,20.16,20.16,20.16,20.16,27300
24.11.1950,20.32,20.32,20.32,20.32,26200
27.11.1950,20.18,20.18,20.18,20.18,17400
28.11.1950,19.56,19.56,19.56,19.56,29700
29.11.1950,19.37,19.37,19.37,19.37,27700
30.11.1950,19.51,19.51,19.51,19.51,20800
01.12.1950,19.66,19.66,19.66,19.66,18700
04.12.1950,19.00,19.00,19.00,19.00,25100
05.12.1950,19.31,19.31,19.31,19.31,19400
06.12.1950,19.45,19.45,19.45,19.45,20100
07.12.1950,19.40,19.40,19.40,19.40,18100
08.12.1950,19.40,19.40,19.40,19.40,23100
11.12.1950,19.72,19.72,19.72,19.72,26000
12.12.1950,19.68,19.68,19.68,19.68,21400
13.12.1950,19.67,19.67,19.67,19.67,20300
14.12.1950,19.43,19.43,19.43,19.43,26600
15.12.1950,19.33,19.33,19.33,19.33,24200
18.12.1950,19.85,19.85,19.85,19.85,45000
19.12.1950,19.96,19.96,19.96,19.96,36500
20.12.1950,19.97,19.97,19.97,19.97,35100
21.12.1950,19.98,19.98,19.98,19.98,39900
22.12.1950,20.07,20.07,20.07,20.07,27200
26.12.1950,19.92,19.92,19.92,19.92,26600
27.12.1950,20.30,20.30,20.30,20.30,29400
28.12.1950,20.38,20.38,20.38,20.38,35600
29.12.1950,20.43,20.43,20.43,20.43,34400
02.01.1951,20.77,20.77,20.77,20.77,30300
03.01.1951,20.69,20.69,20.69,20.69,33700
04.01.1951,20.87,20.87,20.87,20.87,33900
05.01.1951,20.87,20.87,20.87,20.87,33900
08.01.1951,21.00,21.00,21.00,21.00,27800
09.01.1951,21.12,21.12,21.12,21.12,38000
10.01.1951,20.85,20.85,20.85,20.85,32700
11.01.1951,21.19,21.19,21.19,21.19,34900
12.01.1951,21.11,21.11,21.11,21.11,29500
15.01.1951,21.30,21.30,21.30,21.30,28300
16.01.1951,21.46,21.46,21.46,21.46,37400
17.01.1951,21.55,21.55,21.55,21.55,38800
18.01.1951,21.40,21.40,21.40,21.40,34900
19.01.1951,21.36,21.36,21.36,21.36,31700
22.01.1951,21.18,21.18,21.18,21.18,25700
23.01.1951,21.26,21.26,21.26,21.26,20800
24.01.1951,21.16,21.16,21.16,21.16,19900
25.01.1951,21.03,21.03,21.03,21.03,25200
26.01.1951,21.26,21.26,21.26,21.26,22300
29.01.1951,21.67,21.67,21.67,21.67,26300
30.01.1951,21.74,21.74,21.74,21.74,24800
31.01.1951,21.66,21.66,21.66,21.66,23400
01.02.1951,21.77,21.77,21.77,21.77,23800
02.02.1951,21.96,21.96,21.96,21.96,30300
05.02.1951,22.20,22.20,22.20,22.20,26800
06.02.1951,22.12,22.12,22.12,22.12,23700
07.02.1951,21.99,21.99,21.99,21.99,20200
08.02.1951,22.09,22.09,22.09,22.09,21200
09.02.1951,22.17,22.17,22.17,22.17,25500
13.02.1951,22.18,22.18,22.18,22.18,24000
14.02.1951,22.12,22.12,22.12,22.12,20500
15.02.1951,22.00,22.00,22.00,22.00,17000
16.02.1951,22.13,22.13,22.13,22.13,18600
19.02.1951,21.83,21.83,21.83,21.83,19100
20.02.1951,21.79,21.79,21.79,21.79,20100
21.02.1951,21.86,21.86,21.86,21.86,16700
23.02.1951,21.92,21.92,21.92,21.92,15400
26.02.1951,21.93,21.93,21.93,21.93,16500
27.02.1951,21.76,21.76,21.76,21.76,16800
28.02.1951,21.80,21.80,21.80,21.80,16400
01.03.1951,21.85,21.85,21.85,21.85,16100
02.03.1951,21.93,21.93,21.93,21.93,15700
05.03.1951,21.79,21.79,21.79,21.79,16900
06.03.1951,21.79,21.79,21.79,21.79,14900
07.03.1951,21.86,21.86,21.86,21.86,17700
08.03.1951,21.95,21.95,21.95,21.95,14400
09.03.1951,21.95,21.95,21.95,21.95,16100
12.03.1951,21.70,21.70,21.70,21.70,16400
13.03.1951,21.41,21.41,21.41,21.41,23300
14.03.1951,21.25,21.25,21.25,21.25,21100
15.03.1951,21.29,21.29,21.29,21.29,20700
16.03.1951,21.64,21.64,21.64,21.64,16600
19.03.1951,21.56,21.56,21.56,21.56,11200
20.03.1951,21.52,21.52,21.52,21.52,10200
21.03.1951,21.64,21.64,21.64,21.64,13100
22.03.1951,21.73,21.73,21.73,21.73,12900
26.03.1951,21.53,21.53,21.53,21.53,12300
27.03.1951,21.51,21.51,21.51,21.51,12500
28.03.1951,21.26,21.26,21.26,21.26,17700
29.03.1951,21.33,21.33,21.33,21.33,13000
30.03.1951,21.48,21.48,21.48,21.48,11500
02.04.1951,21.32,21.32,21.32,21.32,12800
03.04.1951,21.26,21.26,21.26,21.26,12200
04.04.1951,21.40,21.40,21.40,21.40,13000
05.04.1951,21.69,21.69,21.69,21.69,17900
06.04.1951,21.72,21.72,21.72,21.72,14500
09.04.1951,21.68,21.68,21.68,21.68,11100
10.04.1951,21.65,21.65,21.65,21.65,12800
11.04.1951,21.64,21.64,21.64,21.64,14200
12.04.1951,21.83,21.83,21.83,21.83,15300
13.04.1951,22.09,22.09,22.09,22.09,21200
16.04.1951,22.04,22.04,22.04,22.04,17300
17.04.1951,22.09,22.09,22.09,22.09,14700
18.04.1951,22.13,22.13,22.13,22.13,17800
19.04.1951,22.04,22.04,22.04,22.04,15200
20.04.1951,22.04,22.04,22.04,22.04,9400
23.04.1951,22.05,22.05,22.05,22.05,11600
24.04.1951,21.96,21.96,21.96,21.96,14200
25.04.1951,21.97,21.97,21.97,21.97,15200
26.04.1951,22.16,22.16,22.16,22.16,18000
27.04.1951,22.39,22.39,22.39,22.39,21200
30.04.1951,22.43,22.43,22.43,22.43,17900
01.05.1951,22.53,22.53,22.53,22.53,17600
02.05.1951,22.62,22.62,22.62,22.62,19000
03.05.1951,22.81,22.81,22.81,22.81,20600
04.05.1951,22.77,22.77,22.77,22.77,20500
07.05.1951,22.63,22.63,22.63,22.63,15800
08.05.1951,22.61,22.61,22.61,22.61,16000
09.05.1951,22.64,22.64,22.64,22.64,19600
10.05.1951,22.51,22.51,22.51,22.51,16600
11.05.1951,22.33,22.33,22.33,22.33,16400
14.05.1951,22.18,22.18,22.18,22.18,12500
15.05.1951,21.76,21.76,21.76,21.76,20200
16.05.1951,21.69,21.69,21.69,21.69,16600
17.05.1951,21.91,21.91,21.91,21.91,13700
18.05.1951,21.51,21.51,21.51,21.51,16600
21.05.1951,21.46,21.46,21.46,21.46,15800
22.05.1951,21.36,21.36,21.36,21.36,14400
23.05.1951,21.16,21.16,21.16,21.16,15400
24.05.1951,21.05,21.05,21.05,21.05,25800
25.05.1951,21.03,21.03,21.03,21.03,12100
28.05.1951,21.21,21.21,21.21,21.21,12400
29.05.1951,21.35,21.35,21.35,21.35,11900
31.05.1951,21.52,21.52,21.52,21.52,12200
01.06.1951,21.48,21.48,21.48,21.48,98100
04.06.1951,21.24,21.24,21.24,21.24,11000
05.06.1951,21.33,21.33,21.33,21.33,11800
06.06.1951,21.48,21.48,21.48,21.48,12000
07.06.1951,21.56,21.56,21.56,21.56,13400
08.06.1951,21.49,21.49,21.49,21.49,10000
11.06.1951,21.61,21.61,21.61,21.61,12200
12.06.1951,21.52,21.52,21.52,21.52,12000
13.06.1951,21.55,21.55,21.55,21.55,10600
14.06.1951,21.84,21.84,21.84,21.84,13000
15.06.1951,22.04,22.04,22.04,22.04,13700
18.06.1951,22.05,22.05,22.05,22.05,10500
19.06.1951,22.02,22.02,22.02,22.02,11000
20.06.1951,21.91,21.91,21.91,21.91,11200
21.06.1951,21.78,21.78,21.78,21.78,11000
22.06.1951,21.55,21.55,21.55,21.55,13400
25.06.1951,21.29,21.29,21.29,21.29,24400
26.06.1951,21.30,21.30,21.30,21.30,12600
27.06.1951,21.37,21.37,21.37,21.37,13600
28.06.1951,21.10,21.10,21.10,21.10,19400
29.06.1951,20.96,20.96,20.96,20.96,17300
02.07.1951,21.10,21.10,21.10,21.10,13500
03.07.1951,21.23,21.23,21.23,21.23,12500
05.07.1951,21.64,21.64,21.64,21.64,14100
06.07.1951,21.64,21.64,21.64,21.64,11700
09.07.1951,21.73,21.73,21.73,21.73,11100
10.07.1951,21.63,21.63,21.63,21.63,9900
11.07.1951,21.68,21.68,21.68,21.68,9700
12.07.1951,21.80,21.80,21.80,21.80,10500
13.07.1951,21.98,21.98,21.98,21.98,13200
16.07.1951,21.73,21.73,21.73,21.73,12000
17.07.1951,21.92,21.92,21.92,21.92,12800
18.07.1951,21.88,21.88,21.88,21.88,13700
19.07.1951,21.84,21.84,21.84,21.84,11200
20.07.1951,21.88,21.88,21.88,21.88,13900
23.07.1951,22.10,22.10,22.10,22.10,13200
24.07.1951,22.44,22.44,22.44,22.44,17400
25.07.1951,22.32,22.32,22.32,22.32,18700
26.07.1951,22.47,22.47,22.47,22.47,14800
27.07.1951,22.53,22.53,22.53,22.53,14500
30.07.1951,22.63,22.63,22.63,22.63,16000
31.07.1951,22.40,22.40,22.40,22.40,15500
01.08.1951,22.51,22.51,22.51,22.51,16800
02.08.1951,22.82,22.82,22.82,22.82,21300
03.08.1951,22.85,22.85,22.85,22.85,15700
06.08.1951,23.01,23.01,23.01,23.01,16000
07.08.1951,23.03,23.03,23.03,23.03,18100
08.08.1951,22.93,22.93,22.93,22.93,14100
09.08.1951,22.84,22.84,22.84,22.84,15000
10.08.1951,22.79,22.79,22.79,22.79,12600
13.08.1951,22.80,22.80,22.80,22.80,13200
14.08.1951,22.70,22.70,22.70,22.70,11800
15.08.1951,22.79,22.79,22.79,22.79,13400
16.08.1951,22.87,22.87,22.87,22.87,17500
17.08.1951,22.94,22.94,22.94,22.94,16200
20.08.1951,22.93,22.93,22.93,22.93,11300
21.08.1951,22.83,22.83,22.83,22.83,14000
22.08.1951,22.75,22.75,22.75,22.75,11300
23.08.1951,22.90,22.90,22.90,22.90,12300
24.08.1951,22.88,22.88,22.88,22.88,12100
27.08.1951,22.85,22.85,22.85,22.85,10800
28.08.1951,22.90,22.90,22.90,22.90,12800
29.08.1951,23.08,23.08,23.08,23.08,15200
30.08.1951,23.24,23.24,23.24,23.24,19500
31.08.1951,23.28,23.28,23.28,23.28,15300
04.09.1951,23.28,23.28,23.28,23.28,15200
05.09.1951,23.42,23.42,23.42,23.42,18500
06.09.1951,23.47,23.47,23.47,23.47,21500
07.09.1951,23.53,23.53,23.53,23.53,19700
10.09.1951,23.62,23.62,23.62,23.62,21900
11.09.1951,23.50,23.50,23.50,23.50,20400
12.09.1951,23.60,23.60,23.60,23.60,21800
13.09.1951,23.71,23.71,23.71,23.71,23500
14.09.1951,23.69,23.69,23.69,23.69,21700
17.09.1951,23.62,23.62,23.62,23.62,18000
18.09.1951,23.59,23.59,23.59,23.59,20300
19.09.1951,23.59,23.59,23.59,23.59,20700
20.09.1951,23.57,23.57,23.57,23.57,21000
21.09.1951,23.40,23.40,23.40,23.40,21800
24.09.1951,23.30,23.30,23.30,23.30,16300
25.09.1951,23.38,23.38,23.38,23.38,17400
26.09.1951,23.40,23.40,23.40,23.40,15200
27.09.1951,23.27,23.27,23.27,23.27,15400
28.09.1951,23.26,23.26,23.26,23.26,13900
01.10.1951,23.47,23.47,23.47,23.47,13300
02.10.1951,23.64,23.64,23.64,23.64,18700
03.10.1951,23.79,23.79,23.79,23.79,27800
04.10.1951,23.72,23.72,23.72,23.72,18100
05.10.1951,23.78,23.78,23.78,23.78,20800
08.10.1951,23.75,23.75,23.75,23.75,18600
09.10.1951,23.65,23.65,23.65,23.65,17500
10.10.1951,23.61,23.61,23.61,23.61,13200
11.10.1951,23.70,23.70,23.70,23.70,17600
15.10.1951,23.85,23.85,23.85,23.85,17200
16.10.1951,23.77,23.77,23.77,23.77,17300
17.10.1951,23.69,23.69,23.69,23.69,14600
18.10.1951,23.67,23.67,23.67,23.67,14500
19.10.1951,23.32,23.32,23.32,23.32,19900
22.10.1951,22.75,22.75,22.75,22.75,26900
23.10.1951,22.84,22.84,22.84,22.84,21100
24.10.1951,23.03,23.03,23.03,23.03,16700
25.10.1951,22.96,22.96,22.96,22.96,13600
26.10.1951,22.81,22.81,22.81,22.81,17100
29.10.1951,22.69,22.69,22.69,22.69,17800
30.10.1951,22.66,22.66,22.66,22.66,15300
31.10.1951,22.94,22.94,22.94,22.94,14900
01.11.1951,23.10,23.10,23.10,23.10,14300
02.11.1951,22.93,22.93,22.93,22.93,12300
05.11.1951,22.82,22.82,22.82,22.82,11300
07.11.1951,22.49,22.49,22.49,22.49,14900
08.11.1951,22.47,22.47,22.47,22.47,14100
09.11.1951,22.75,22.75,22.75,22.75,14700
13.11.1951,22.79,22.79,22.79,22.79,11600
14.11.1951,22.85,22.85,22.85,22.85,12200
15.11.1951,22.84,22.84,22.84,22.84,12000
16.11.1951,22.82,22.82,22.82,22.82,11400
19.11.1951,22.73,22.73,22.73,22.73,10300
20.11.1951,22.68,22.68,22.68,22.68,11300
21.11.1951,22.64,22.64,22.64,22.64,10900
23.11.1951,22.40,22.40,22.40,22.40,12100
26.11.1951,22.43,22.43,22.43,22.43,11800
27.11.1951,22.66,22.66,22.66,22.66,13100
28.11.1951,22.61,22.61,22.61,22.61,11500
29.11.1951,22.67,22.67,22.67,22.67,10700
30.11.1951,22.88,22.88,22.88,22.88,15300
03.12.1951,23.01,23.01,23.01,23.01,12200
04.12.1951,23.14,23.14,23.14,23.14,12800
05.12.1951,23.07,23.07,23.07,23.07,13300
06.12.1951,23.34,23.34,23.34,23.34,18400
07.12.1951,23.38,23.38,23.38,23.38,19900
10.12.1951,23.42,23.42,23.42,23.42,13400
11.12.1951,23.30,23.30,23.30,23.30,13600
12.12.1951,23.37,23.37,23.37,23.37,12800
13.12.1951,23.39,23.39,23.39,23.39,13800
14.12.1951,23.37,23.37,23.37,23.37,13600
17.12.1951,23.41,23.41,23.41,23.41,12200
18.12.1951,23.49,23.49,23.49,23.49,12900
19.12.1951,23.57,23.57,23.57,23.57,15100
20.12.1951,23.57,23.57,23.57,23.57,13400
21.12.1951,23.51,23.51,23.51,23.51,12500
24.12.1951,23.54,23.54,23.54,23.54,6800
26.12.1951,23.44,23.44,23.44,23.44,15200
27.12.1951,23.65,23.65,23.65,23.65,14600
28.12.1951,23.69,23.69,23.69,23.69,14700
31.12.1951,23.77,23.77,23.77,23.77,14400
02.01.1952,23.80,23.80,23.80,23.80,10700
03.01.1952,23.88,23.88,23.88,23.88,12200
04.01.1952,23.92,23.92,23.92,23.92,14800
07.01.1952,23.91,23.91,23.91,23.91,15400
08.01.1952,23.82,23.82,23.82,23.82,13900
09.01.1952,23.74,23.74,23.74,23.74,13700
10.01.1952,23.86,23.86,23.86,23.86,15200
11.01.1952,23.98,23.98,23.98,23.98,17600
14.01.1952,24.16,24.16,24.16,24.16,15100
15.01.1952,24.06,24.06,24.06,24.06,13400
16.01.1952,24.09,24.09,24.09,24.09,14300
17.01.1952,24.20,24.20,24.20,24.20,15900
18.01.1952,24.25,24.25,24.25,24.25,17400
21.01.1952,24.46,24.46,24.46,24.46,17300
22.01.1952,24.66,24.66,24.66,24.66,19200
23.01.1952,24.54,24.54,24.54,24.54,16800
24.01.1952,24.56,24.56,24.56,24.56,15700
25.01.1952,24.55,24.55,24.55,24.55,16500
28.01.1952,24.61,24.61,24.61,24.61,15900
29.01.1952,24.57,24.57,24.57,24.57,17300
30.01.1952,24.23,24.23,24.23,24.23,18800
31.01.1952,24.14,24.14,24.14,24.14,18100
01.02.1952,24.30,24.30,24.30,24.30,13500
04.02.1952,24.12,24.12,24.12,24.12,16400
05.02.1952,24.11,24.11,24.11,24.11,15900
06.02.1952,24.18,24.18,24.18,24.18,13100
07.02.1952,24.11,24.11,24.11,24.11,11700
08.02.1952,24.24,24.24,24.24,24.24,13500
11.02.1952,24.11,24.11,24.11,24.11,11400
13.02.1952,23.92,23.92,23.92,23.92,13000
14.02.1952,23.87,23.87,23.87,23.87,13400
15.02.1952,23.86,23.86,23.86,23.86,12000
18.02.1952,23.74,23.74,23.74,23.74,11400
19.02.1952,23.36,23.36,23.36,23.36,16300
20.02.1952,23.09,23.09,23.09,23.09,19700
21.02.1952,23.16,23.16,23.16,23.16,13600
25.02.1952,23.23,23.23,23.23,23.23,12000
26.02.1952,23.15,23.15,23.15,23.15,10800
27.02.1952,23.18,23.18,23.18,23.18,12600
28.02.1952,23.29,23.29,23.29,23.29,11500
29.02.1952,23.26,23.26,23.26,23.26,10000
03.03.1952,23.29,23.29,23.29,23.29,10200
04.03.1952,23.68,23.68,23.68,23.68,15700
05.03.1952,23.71,23.71,23.71,23.71,13800
06.03.1952,23.69,23.69,23.69,23.69,12100
07.03.1952,23.72,23.72,23.72,23.72,14100
10.03.1952,23.60,23.60,23.60,23.60,11700
11.03.1952,23.62,23.62,23.62,23.62,12100
12.03.1952,23.73,23.73,23.73,23.73,13100
13.03.1952,23.75,23.75,23.75,23.75,12700
14.03.1952,23.75,23.75,23.75,23.75,13500
17.03.1952,23.92,23.92,23.92,23.92,11500
18.03.1952,23.87,23.87,23.87,23.87,11700
19.03.1952,23.82,23.82,23.82,23.82,10900
20.03.1952,23.89,23.89,23.89,23.89,12400
21.03.1952,23.93,23.93,23.93,23.93,12900
24.03.1952,23.93,23.93,23.93,23.93,10400
25.03.1952,23.79,23.79,23.79,23.79,10600
26.03.1952,23.78,23.78,23.78,23.78,10300
27.03.1952,23.99,23.99,23.99,23.99,13700
28.03.1952,24.18,24.18,24.18,24.18,15600
31.03.1952,24.37,24.37,24.37,24.37,16800
01.04.1952,24.18,24.18,24.18,24.18,17200
02.04.1952,24.12,24.12,24.12,24.12,12600
03.04.1952,24.12,24.12,24.12,24.12,12800
04.04.1952,24.02,24.02,24.02,24.02,11900
07.04.1952,23.80,23.80,23.80,23.80,12300
08.04.1952,23.91,23.91,23.91,23.91,10900
09.04.1952,23.94,23.94,23.94,23.94,9800
10.04.1952,24.11,24.11,24.11,24.11,11300
14.04.1952,23.95,23.95,23.95,23.95,17900
15.04.1952,23.65,23.65,23.65,23.65,17200
16.04.1952,23.58,23.58,23.58,23.58,14000
17.04.1952,23.41,23.41,23.41,23.41,16200
18.04.1952,23.50,23.50,23.50,23.50,12400
21.04.1952,23.69,23.69,23.69,23.69,11100
22.04.1952,23.58,23.58,23.58,23.58,12400
23.04.1952,23.48,23.48,23.48,23.48,10900
24.04.1952,23.43,23.43,23.43,23.43,15800
25.04.1952,23.54,23.54,23.54,23.54,12400
28.04.1952,23.55,23.55,23.55,23.55,9800
29.04.1952,23.49,23.49,23.49,23.49,11700
30.04.1952,23.32,23.32,23.32,23.32,10000
01.05.1952,23.17,23.17,23.17,23.17,14000
02.05.1952,23.56,23.56,23.56,23.56,13000
05.05.1952,23.66,23.66,23.66,23.66,8600
06.05.1952,23.67,23.67,23.67,23.67,11200
07.05.1952,23.81,23.81,23.81,23.81,11200
08.05.1952,23.86,23.86,23.86,23.86,12300
09.05.1952,23.84,23.84,23.84,23.84,9600
12.05.1952,23.75,23.75,23.75,23.75,8000
13.05.1952,23.78,23.78,23.78,23.78,8900
14.05.1952,23.68,23.68,23.68,23.68,9500
15.05.1952,23.60,23.60,23.60,23.60,10500
16.05.1952,23.56,23.56,23.56,23.56,9100
19.05.1952,23.61,23.61,23.61,23.61,7800
20.05.1952,23.74,23.74,23.74,23.74,11500
21.05.1952,23.78,23.78,23.78,23.78,12100
22.05.1952,23.91,23.91,23.91,23.91,13600
23.05.1952,23.89,23.89,23.89,23.89,11500
26.05.1952,23.94,23.94,23.94,23.94,9400
27.05.1952,23.88,23.88,23.88,23.88,10400
28.05.1952,23.84,23.84,23.84,23.84,11300
29.05.1952,23.86,23.86,23.86,23.86,11000
02.06.1952,23.80,23.80,23.80,23.80,11900
03.06.1952,23.78,23.78,23.78,23.78,9400
04.06.1952,23.95,23.95,23.95,23.95,12000
05.06.1952,24.10,24.10,24.10,24.10,14100
06.06.1952,24.26,24.26,24.26,24.26,15200
09.06.1952,24.37,24.37,24.37,24.37,12700
10.06.1952,24.23,24.23,24.23,24.23,12200
11.06.1952,24.31,24.31,24.31,24.31,11900
12.06.1952,24.31,24.31,24.31,24.31,13700
13.06.1952,24.37,24.37,24.37,24.37,11300
16.06.1952,24.30,24.30,24.30,24.30,9800
17.06.1952,24.33,24.33,24.33,24.33,9200
18.06.1952,24.43,24.43,24.43,24.43,12700
19.06.1952,24.51,24.51,24.51,24.51,13200
20.06.1952,24.59,24.59,24.59,24.59,11900
23.06.1952,24.56,24.56,24.56,24.56,12000
24.06.1952,24.60,24.60,24.60,24.60,12000
25.06.1952,24.66,24.66,24.66,24.66,12300
26.06.1952,24.75,24.75,24.75,24.75,11900
27.06.1952,24.83,24.83,24.83,24.83,12100
30.06.1952,24.96,24.96,24.96,24.96,13800
01.07.1952,25.12,25.12,25.12,25.12,14500
02.07.1952,25.06,25.06,25.06,25.06,13200
03.07.1952,25.05,25.05,25.05,25.05,11500
07.07.1952,24.97,24.97,24.97,24.97,10800
08.07.1952,24.96,24.96,24.96,24.96,8500
09.07.1952,24.86,24.86,24.86,24.86,11200
10.07.1952,24.81,24.81,24.81,24.81,10100
11.07.1952,24.98,24.98,24.98,24.98,10400
14.07.1952,25.03,25.03,25.03,25.03,10900
15.07.1952,25.16,25.16,25.16,25.16,12200
16.07.1952,25.16,25.16,25.16,25.16,11200
17.07.1952,25.05,25.05,25.05,25.05,10100
18.07.1952,24.85,24.85,24.85,24.85,10200
21.07.1952,24.95,24.95,24.95,24.95,7800
22.07.1952,25.00,25.00,25.00,25.00,9100
23.07.1952,25.11,25.11,25.11,25.11,10200
24.07.1952,25.24,25.24,25.24,25.24,12700
25.07.1952,25.16,25.16,25.16,25.16,11300
28.07.1952,25.20,25.20,25.20,25.20,10300
29.07.1952,25.26,25.26,25.26,25.26,10100
30.07.1952,25.37,25.37,25.37,25.37,12400
31.07.1952,25.40,25.40,25.40,25.40,12300
01.08.1952,25.45,25.45,25.45,25.45,10500
04.08.1952,25.43,25.43,25.43,25.43,9500
05.08.1952,25.46,25.46,25.46,25.46,10500
06.08.1952,25.44,25.44,25.44,25.44,11400
07.08.1952,25.52,25.52,25.52,25.52,11800
08.08.1952,25.55,25.55,25.55,25.55,11700
11.08.1952,25.52,25.52,25.52,25.52,11600
12.08.1952,25.31,25.31,25.31,25.31,11100
13.08.1952,25.28,25.28,25.28,25.28,9900
14.08.1952,25.28,25.28,25.28,25.28,9300
15.08.1952,25.20,25.20,25.20,25.20,8900
18.08.1952,24.94,24.94,24.94,24.94,10900
19.08.1952,24.89,24.89,24.89,24.89,9800
20.08.1952,24.95,24.95,24.95,24.95,9600
21.08.1952,24.98,24.98,24.98,24.98,8000
22.08.1952,24.99,24.99,24.99,24.99,9100
25.08.1952,24.87,24.87,24.87,24.87,8400
26.08.1952,24.83,24.83,24.83,24.83,8900
27.08.1952,24.94,24.94,24.94,24.94,9300
28.08.1952,24.97,24.97,24.97,24.97,9800
